LAMMPS data file via write_data, version 19 Nov 2024, timestep = 20000, units = metal

500 atoms
1 atom types

-0.17377852878882116 18.060933528788862 xlo xhi
-0.17377852878882116 18.060933528788862 ylo yhi
-0.17377852878882116 18.060933528788862 zlo zhi
0 0 0 xy xz yz

Masses

1 63.546

Atoms # atomic

4 1 1.5141952992465568 1.6487871702667867 -0.15266434934902884 0 0 0
104 1 1.476063124268147 1.6502041794781432 3.4647467624137867 0 0 0
23 1 1.5144219742700256 3.4992471451849547 1.6747061586585559 0 0 0
121 1 -0.15517040202532395 3.5225753413225975 3.446011338436711 0 0 0
5 1 3.5285628405929663 -0.16953430330090818 17.998968552894112 0 0 -1
6 1 3.4290713958673953 1.6031415361873724 1.598332292321639 0 0 0
105 1 3.5483187671480207 18.05018676207378 3.550211942702687 0 -1 0
125 1 3.409910666035016 3.5235236148307463 3.5211082568006975 0 0 0
8 1 5.289722888294203 1.6006304229636135 17.997754928637384 0 0 -1
108 1 5.287853894499247 1.7460159838079894 3.5049967107825997 0 0 0
27 1 5.302324466245017 3.380227006445081 1.6033204885054786 0 0 0
10 1 7.134976172202278 1.512637199739836 1.608293873539939 0 0 0
11 1 8.911031497381282 17.9579245188664 1.7220709864193122 0 -1 0
109 1 7.161807314874842 17.952630174041047 3.4969639481873567 0 -1 0
29 1 7.009846182668124 3.351883398949246 18.04864384563016 0 0 -1
129 1 7.048784544114524 3.493699927326465 3.355304189365824 0 0 0
112 1 8.753011304659596 1.5860138579677994 3.5092160071262293 0 0 0
31 1 8.928919711325886 3.502601178523723 1.7188683515028984 0 0 0
13 1 10.799029872918146 17.997591254675058 -0.09517444531188904 0 -1 0
14 1 10.712013617172236 1.6066423984671323 1.6124073054944963 0 0 0
16 1 12.458413783538184 1.5521992878078323 17.959354086946348 0 0 -1
113 1 10.82686495058598 -0.13957103339752053 3.4194376413876766 0 0 0
116 1 12.64457199721316 1.72897883597958 3.608369103383983 0 0 0
33 1 10.748135293696702 3.5064642676582447 -0.16826359539859218 0 0 0
35 1 12.410607665791275 3.3466732604295237 1.7250011505120817 0 0 0
133 1 10.734649883921511 3.304818585439534 3.52536827976166 0 0 0
