LAMMPS data file via write_data, version 19 Nov 2024, timestep = 200000, units = metal

108 atoms
1 atom types

-0.4263417141284771 12.543131714128359 xlo xhi
-0.4263417141284771 12.543131714128359 ylo yhi
-0.4263417141284771 12.543131714128359 zlo zhi
0 0 0 xy xz yz

Masses

1 26.982

Atoms # atomic

37 1 0.732218671143076 1.7296407089063637 3.116000205092633 0 0 0
8 1 9.38661177184056 3.0588070186115237 1.7921634351084346 0 -1 0
36 1 11.389010459173875 3.563389641249543 3.622658397925223 0 0 0
52 1 11.364003162290519 1.3445412434252881 1.3225689796166913 -1 0 0
80 1 2.8340312464578155 2.943915429816169 2.1066546585674972 0 0 0
72 1 1.7521149105475158 0.22695695264665727 5.080103086413112 1 1 0
51 1 4.09640691165551 2.1347661454442446 -0.17384502258351364 0 0 0
85 1 2.30827028593793 3.2188291903762463 5.281598686199005 0 0 0
18 1 -0.0010032317585049189 3.7097807956473634 1.1881960663472118 0 0 0
103 1 4.859648365276962 2.793517123392098 4.257026352010263 0 1 0
38 1 1.45118467163411 1.2179597979002426 0.27795248837381836 0 0 0
59 1 5.261199936717353 1.7132930535423894 2.3152522810506837 1 0 0
14 1 6.565825743366667 4.292810015770838 2.9420773182999778 -1 0 0
58 1 0.4893421910781085 5.204467238823714 5.686716167971719 1 0 0
41 1 6.6046663570609025 -0.2917044253046026 3.7777000971855355 1 0 0
33 1 7.782378823719363 0.30442742644114373 1.4608168218012223 0 1 0
62 1 2.472216368327841 5.373938204465169 3.8324719482302445 0 1 0
65 1 0.05075394794751825 1.8863020380150957 5.7454623646831955 1 0 0
2 1 8.461832850872522 5.328249376711128 0.6414797987376748 0 0 0
66 1 9.885199751102729 1.1812996418280894 4.524243945821319 -1 0 0
19 1 7.665139337558217 2.098030366527159 3.748769409714715 0 0 0
30 1 8.795190985036061 4.270678047572143 4.618490340422801 -1 0 0
91 1 7.118312860053061 2.9588380415594044 -0.217867756872695 0 0 1
29 1 4.0223499036382195 5.582037899696121 1.146816231407851 0 0 0
46 1 5.0840174309264246 5.691794046438344 4.592789302928189 0 0 0
13 1 10.533415638331544 6.046685190468225 1.778942298752317 -1 0 0
35 1 10.64041041467297 3.729371567516112 -0.33085740414262493 0 0 0
96 1 8.381614577394124 1.7617838098239016 6.934157949831794 0 1 0
25 1 3.576122349128994 5.224795215571152 6.7966678177405635 0 1 -1
53 1 2.3643476054904777 2.38282249243874 10.08676665721157 0 0 0
69 1 -0.07782522981876211 3.1157434032334375 11.089496453446866 1 0 -1
64 1 4.6474637463104855 2.2885822021065625 8.248165811630702 0 1 0
71 1 1.6548383149913053 0.7870679402031702 7.739861311380097 1 0 0
23 1 11.293885285196797 0.6599799157661914 11.93000251292434 0 0 -1
98 1 -0.0215198556920691 3.7331686378508806 8.381707336579066 0 1 0
70 1 -0.05262371256674736 0.909841099816967 9.799538453493305 1 1 0
27 1 2.415930306875066 4.212886699868828 12.234709281818162 0 0 -1
49 1 5.569016973707239 0.7485758079874274 6.20955251549253 0 0 0
48 1 5.888356069881685 2.109189520444866 10.422373298195442 1 0 -1
22 1 10.524735924965455 2.1874542919715454 9.994485232359168 0 0 -1
20 1 10.309676712078065 3.5533949648270604 6.661513808779164 0 0 -1
81 1 8.228472231291843 4.774650820140324 7.650248620287248 0 0 0
76 1 11.138673511724608 4.759880685769417 9.797470869986885 -1 0 0
108 1 5.80341813876837 5.120890396089166 8.630672869244943 1 1 0
3 1 2.6954721877207684 4.670837548589981 9.257293666568714 0 -1 -1
42 1 8.218081732761178 3.4209812221358287 10.165211853046351 0 0 0
