LAMMPS data file via write_data, version 19 Nov 2024, timestep = 40000, units = metal

500 atoms
1 atom types

-0.20659147653316445 20.40124147653203 xlo xhi
-0.20659147653316445 20.40124147653203 ylo yhi
-0.20659147653316445 20.40124147653203 zlo zhi
0 0 0 xy xz yz

Masses

1 26.982

Atoms # atomic

325 1 1.5106573416038773 2.955850354226736 0.19361361050447462 0 0 1
252 1 4.568720781760331 2.0421306134279327 1.5338551551635509 0 0 1
149 1 2.720706830205393 4.361696888449628 2.396108466408753 0 0 0
133 1 3.5656320115920015 2.272689903280726 4.17409962486225 0 0 0
221 1 0.3443620551373012 0.6766867462292501 3.7585931071858374 0 0 0
431 1 0.8590883233043269 3.513459335249729 4.446161328730408 0 0 1
404 1 1.938339792882978 0.6002804984783129 1.3558000343873402 0 0 1
162 1 4.354065603475632 -0.14512138403949934 3.2206508354808063 0 1 0
82 1 0.19879864245599344 4.97867609037557 1.5706951102627502 0 1 0
381 1 3.5056619503693933 4.847749692782355 5.173428182901993 0 1 0
294 1 5.353501791945247 4.242855500416128 3.388058404198802 0 1 0
10 1 6.772017258771847 3.1070507362761544 1.2043763536041874 0 0 0
86 1 9.183377866053393 2.0217706443599788 2.6745458208598114 0 1 0
217 1 9.24213497690777 3.997755871475354 0.48279351167492424 0 0 0
37 1 6.451374994265087 1.7120276178849572 3.8515812741416706 0 0 0
107 1 7.842010092124605 4.099918286274753 4.1169830880405955 0 0 0
444 1 6.828573502455234 -0.043775866278193826 1.7956118690562866 0 0 1
13 1 12.151377899070274 1.945181202466883 2.6962324823393127 0 0 0
146 1 14.375638867851393 3.6855515898140228 2.8427341764162106 0 0 0
141 1 14.380220852229735 1.1529020519861122 1.3156997382041555 0 0 0
415 1 10.4287373393859 0.41569669971933876 4.373565036580069 0 0 1
135 1 10.701726610851985 3.3959619733956954 4.575518844805301 0 0 0
36 1 11.534867761842966 4.430407946303402 1.93939924779382 0 0 0
482 1 14.091180197203078 3.525835717824774 -0.027949091689368932 -1 1 1
367 1 14.99097952456243 1.281885819706433 4.220038923694964 0 1 1
445 1 11.746175143015437 1.9180208088707564 -0.009680438476578346 0 0 1
195 1 19.219287027268187 0.6658216728672721 1.7094979461084678 0 1 0
237 1 19.277764779847658 2.9403842664676394 3.3147520655071263 0 0 0
97 1 17.941699098626202 0.6545128051931469 4.682210744852255 0 1 0
406 1 16.84887229200266 1.9870083334308246 2.252714787225121 -1 0 1
39 1 16.57200892014444 4.493531028830747 1.271076530550759 0 0 0
42 1 19.09689861211747 3.020534780816318 0.09987111170129914 -1 0 0
87 1 1.885470815740958 7.370861451399018 2.030382392639534 0 1 0
261 1 4.001197848245108 6.876729864209657 3.4774671802289197 0 0 0
432 1 1.1681727647304876 9.80710078681086 1.0264123073070903 0 0 1
402 1 4.086834213599964 8.879804070144697 1.7842455852655517 0 0 1
198 1 0.8443514768826368 6.184777770280725 4.252931472703109 1 1 0
423 1 2.8134118095730973 9.87997671246043 3.9544843669565957 0 -1 1
4 1 4.789616980944715 6.331973685438529 0.9863281323129887 0 0 0
360 1 0.21341775897117832 9.20175333374296 4.322205315420544 1 0 0
443 1 7.521197012761316 6.166500910393545 2.4036721415653766 0 0 1
132 1 7.310423724814673 8.455511203295996 0.6965596679397346 0 0 0
53 1 6.248798437140609 8.53684129417609 3.2506780965519075 0 0 0
75 1 9.133265259372813 8.541773955446558 2.9559699935398296 0 1 0
33 1 9.758728875434725 9.406999259560312 0.0852057698429845 0 0 0
439 1 9.675825216082977 6.654078057360072 0.7637949564454035 0 0 1
289 1 10.028199701404006 6.0054174470421025 3.532625048203143 0 1 0
230 1 14.253594449839733 6.025845040638448 1.4744438807415727 0 0 0
7 1 12.67275389137006 5.836852073553426 3.9826423106744784 -1 0 0
273 1 12.231198254063584 7.661275106276899 1.4947429567921764 0 0 0
327 1 14.427548804154958 8.106881792085792 3.2492832857488487 0 0 0
18 1 11.934869674903535 8.712797291893915 3.918464103666154 0 0 0
22 1 15.153552473443431 9.07950169868277 0.588964833649387 -1 0 0
286 1 16.90629413451446 7.574057754600463 1.8750926041227909 0 1 0
77 1 15.807352216528072 5.893972127813114 3.778159346053115 0 0 0
104 1 19.916793185672937 7.640359972108866 2.3141896184396757 -1 0 0
337 1 18.522003450005812 5.571798693375762 3.1269539356433182 0 0 1
418 1 16.336856468374613 10.17658289931381 3.018715287462745 0 0 1
219 1 18.813747943334626 7.400189445582648 5.001048395551113 0 -1 0
152 1 18.641453730976686 5.959946539891112 0.15662469205266105 0 0 0
177 1 18.64712822407261 9.810882304694676 1.8985784298241342 0 0 0
448 1 3.06742580138163 11.7719505315958 1.8593201126204741 0 0 1
212 1 2.153245788424231 14.394986451597012 2.09864772925032 0 -1 0
479 1 1.2127627200356452 12.152643809580155 3.8511444432308792 1 0 1
433 1 4.447699421136502 13.862423978142685 3.723459868173356 0 0 1
375 1 4.8265301254481985 13.471196987132796 0.9737524784546279 0 0 1
78 1 1.9632131698179673 14.754532694086128 4.852493293375234 1 0 0
108 1 7.64109695803203 10.307680490702824 4.725213695267609 0 0 0
283 1 5.35960808752826 11.174035106064345 3.5294685223538558 0 1 0
447 1 5.76080669960883 10.729632507015728 0.8754595418728193 0 0 1
136 1 8.241272608143372 10.831198836107786 2.135025505751121 0 0 0
31 1 7.4622566877823715 13.122560145373988 0.611176652265468 0 0 0
450 1 7.492657786107173 13.141439517649115 4.010140946032819 0 0 1
105 1 9.749226528271901 12.94694701714891 2.355807360580746 -1 -1 0
318 1 9.578471580376691 15.331126218837134 0.9338653058481599 0 -1 1
347 1 10.168476202685408 11.039131376505026 4.135282722771652 0 0 1
355 1 11.378574657228436 10.729037594978367 1.938774060770553 0 0 0
79 1 14.010074774656328 11.266427451655494 1.6863042309659473 0 0 0
295 1 12.46819805550112 12.662238807461874 3.564869623041573 0 0 1
274 1 12.221789973428868 13.390454082093264 0.8494734914489728 0 0 0
362 1 13.882808160297731 10.47932037345593 4.405159519459441 -1 0 0
118 1 15.078386665544725 13.232996209122415 3.850616056852596 0 -1 0
151 1 11.289673119047361 15.225168310475553 3.213763120627619 0 0 0
181 1 20.29920601376108 12.224958334806548 1.560117992364513 -1 1 0
361 1 15.528169928390623 13.474529764708189 1.0673992356671176 -1 0 1
345 1 17.252600221607494 11.334230672026253 0.27497957648508164 -1 0 1
112 1 17.730574687732002 12.62996092956586 2.622864327977432 0 0 0
437 1 18.232106820959793 14.017325731629635 0.45082807814625525 0 0 1
279 1 20.034176941310342 14.486194205563303 3.360943065362946 0 0 1
187 1 19.296321989927378 11.5519122076735 4.504325725544028 -1 0 0
442 1 3.5375968013730414 16.46950304209978 3.781429699398982 0 -1 1
14 1 4.235239855625413 16.382721822952533 1.0281445130366027 0 -1 0
462 1 1.4459818379087581 16.752487483833598 0.5288657834648988 0 0 1
26 1 0.9392458862008535 16.98909936579488 3.325917358141897 0 -1 0
369 1 4.400571377989946 20.052385067025355 0.3920466613482412 0 0 1
483 1 2.895949928124583 18.50515734461684 1.9094093802306462 0 0 0
315 1 2.197856742872409 19.20410776009966 4.520703446045426 0 -1 1
424 1 0.11431943768603592 19.13879378269357 1.1402436178449717 0 -1 1
249 1 7.934578042506299 19.963426446716767 4.195808901247081 0 0 1
469 1 8.689862764227804 15.554389998167041 3.772250512335278 0 0 1
183 1 6.147839244285477 15.768659415357213 4.596904585472834 0 0 0
471 1 6.69674842767195 15.511009010719848 1.725353573305934 0 0 1
489 1 5.782844702195763 18.1331660605942 2.5269298167204006 0 0 1
411 1 8.367779743344386 17.97268467893918 1.7955893166554562 0 -1 1
233 1 6.020633173949956 17.988027231109825 20.34971563739181 0 0 -1
57 1 10.06966351749232 20.186388844726565 1.6123217630658646 1 -1 0
5 1 13.873457674670693 15.338312236471989 2.2235118906517286 -1 -1 0
350 1 10.158780357833326 18.066939436769715 3.9079273982949747 0 0 1
84 1 12.634278867244856 19.72370724637245 0.5105214812037083 -1 0 0
417 1 11.516247132653143 17.295863060141485 1.5274673743961695 0 -1 1
130 1 12.451169587166723 19.858666618963632 3.2281918240625758 0 0 0
165 1 14.884919814198833 17.836606387433115 1.9913455556307729 -1 0 0
49 1 12.840083047088974 17.396625531715955 3.9743278295970637 0 -1 0
386 1 14.75599581300866 19.096474809243425 4.945369099641845 0 0 0
316 1 16.88268537575543 15.28960219582683 2.527459543451462 0 -1 0
188 1 19.61085297695888 16.561052853222662 1.5742008458526264 -1 0 0
76 1 19.19979581470625 19.037402271318825 3.2190929037815534 0 0 0
378 1 17.570624692360084 17.99250877398002 0.8522124580301216 0 0 1
377 1 16.68237759743409 19.940892532524487 2.546229155258246 0 0 0
317 1 18.952023599897657 16.606853369007602 4.345303057309825 0 -1 0
278 1 15.499518537069967 16.401985522385864 4.562271693189423 0 0 0
275 1 15.541669531194671 19.53954986194048 0.05699604894355964 0 0 0
199 1 16.30158228112252 15.713918135214739 20.300034924402475 0 0 -1
305 1 1.4562772682468645 1.3586151095099175 6.320153177889404 0 0 0
494 1 4.506737024562675 0.36630788549745774 5.921963434356786 0 1 1
128 1 3.472873192060858 3.0104513797474546 7.255377896715179 0 0 0
117 1 3.013000995270966 0.8136843064627701 8.57330107854704 0 0 0
332 1 2.281740576949139 4.7761173724329975 9.555038280312877 0 0 0
359 1 0.3518134512765265 0.3141199047132136 8.536645140125867 1 0 0
420 1 4.320178629184219 2.8534930590585588 10.171561005045627 1 0 0
461 1 6.045166320709496 1.6481500908496831 8.004368301767112 -1 1 1
396 1 8.491857648757053 1.7370409817338675 6.057251044027189 0 1 0
401 1 9.032184216457743 0.9561973876916223 8.710906740001086 0 0 0
19 1 5.9770552401914285 3.6192318814490614 5.970710940400995 1 0 -1
