LAMMPS data file via write_data, version 19 Nov 2024, timestep = 10000, units = metal

250 atoms
1 atom types

-0.311859702316692 16.17197470229936 xlo xhi
-0.2700784738411306 14.005343473841176 ylo yhi
-0.5054612343135947 26.211486234313277 zlo zhi
-8.241919800632827 0 0 xy xz yz

Masses

1 24.305

Atoms # atomic

9 1 0.12608717701222916 0.18747025582915589 1.6857990783731327 1 0 0
73 1 0.4559112448384619 3.283160354677374 1.8049781299273144 0 0 0
3 1 -0.18525215952965768 1.0858448435472066 4.343395860397477 0 0 0
15 1 2.9863068540068776 1.5815827449112618 2.1072344594343346 0 0 0
16 1 5.4549786776924085 3.5810324368424444 2.590000163242314 0 0 0
28 1 5.3324301529099145 0.7858533629010309 4.078744336188788 0 0 0
216 1 7.606688671506449 1.2687391382457802 1.3116242406877539 0 0 1
226 1 8.126057429728817 2.484086058114313 3.935672225139222 0 0 1
69 1 11.226899157896383 3.926978841259264 1.4964146005123036 0 0 0
35 1 10.76227926559755 0.9136036597602011 0.8200344867307128 0 1 0
48 1 10.995577387319337 1.4589559467073971 3.675598372185311 0 1 0
248 1 8.258794323356687 4.281743864483619 0.8535580078932539 0 1 1
47 1 10.5512124475885 4.28807558998383 4.946638261931924 0 1 0
49 1 13.71419424079498 3.0007185325978116 4.374095301743175 0 1 0
19 1 -2.346682270060976 4.155724960534839 1.349865568704035 1 0 0
41 1 13.33367231501173 0.12336368848304907 5.122751909791379 -1 1 0
242 1 13.550269468840929 0.998033435269061 1.5006019486937991 -1 1 1
23 1 -3.337576550528331 7.4250454892237245 0.9125407877348566 0 0 0
20 1 -3.6024967617856793 5.814281295893325 3.668210450169707 1 0 0
93 1 -5.705936080070788 9.350206213426343 3.1978975539797467 0 0 0
11 1 -0.019576332885315573 4.907665379042808 26.03778909003198 0 0 -1
225 1 -0.6319692378940429 6.877201196930076 2.3582456530305738 0 0 1
79 1 1.4125474071575663 7.67463686410374 4.498273853095494 1 0 0
5 1 2.0856276161173524 7.351244834182539 1.0249146122380977 0 0 0
75 1 3.0370221622716604 5.374600178678699 3.772557678727943 0 0 0
86 1 5.172113685654016 7.469472183581623 4.539534624110574 0 0 0
17 1 3.263234586406106 4.569953456952018 0.5560140573520052 0 0 0
38 1 5.224271749668698 6.673250937877727 1.732237686238932 0 0 0
40 1 9.785904298370129 6.3567861618016215 2.538392281820188 0 0 0
77 1 7.500233024300549 5.4528269409763634 4.222298860153966 0 0 0
91 1 7.555221897087217 8.657710725240285 2.666843762939703 -1 0 0
42 1 10.266170225045197 8.77777458276238 0.045127394138889 -1 0 0
206 1 -5.538529303616807 13.494591430528065 -0.24033088603592195 0 -1 1
202 1 -5.048911992942147 12.736837707887243 3.124360097353855 0 -1 1
6 1 -4.042623530538497 10.7575914319198 0.7599768028606129 0 -1 0
46 1 -2.6569375110132905 13.47415876709762 0.7153053171263164 0 0 0
36 1 0.341608585616342 13.59489649677743 3.476876224144961 0 0 0
81 1 -2.506639531701575 9.048491229751487 4.016548407642082 0 0 0
14 1 -2.0102067465759585 11.806621111777908 3.103085210510204 0 -1 0
32 1 -0.9846035529839252 9.71140985029929 1.11262255206682 0 0 0
83 1 0.6873835071654923 12.817731294823748 0.6559895913111131 0 0 0
85 1 1.4063619113182035 10.218194175535192 2.5856411388728207 0 0 0
37 1 4.503776558769357 9.54516126148448 2.3808635692346867 0 0 0
24 1 3.2100020263712175 12.547961872902317 3.5206945103336853 0 0 0
249 1 6.205760495689577 12.347517618106725 2.7931762245937914 0 0 1
13 1 3.6226922875096754 12.141240729260105 0.4506938514802803 0 0 0
227 1 1.5659115620513138 10.101051081145464 25.78260567557777 0 0 0
97 1 3.093112788669499 10.025123413738445 5.283958913504093 0 0 0
50 1 8.751690871579182 11.278509793740511 1.2938437082321916 0 0 0
39 1 6.347057136055099 10.085610760349272 -0.10196700538557302 0 0 0
61 1 -1.4578424628689717 2.371580716687358 7.445525383350977 0 0 0
99 1 -0.12150567138261215 4.477744623065314 5.071191621231027 1 1 0
65 1 2.8132445133192956 2.453002067472028 4.964062552007744 0 0 0
123 1 1.666613021690997 3.2891568292952793 7.724803645861586 0 0 0
113 1 4.362312822755689 1.349750554619209 7.424246430718502 0 0 0
63 1 4.878375313293994 4.027482839416246 8.84389179466605 0 0 0
18 1 5.298457369939771 3.827133813559904 5.714968320148985 0 0 0
149 1 1.1747445314757092 0.29976878377959315 8.769476624821573 1 1 0
60 1 8.192375465962218 3.332980306245087 6.857612467166062 0 0 0
105 1 7.2771300881921155 1.8048390279629927 9.441776395657824 0 0 0
117 1 10.672386399131852 3.224874969714806 9.196239512772339 0 0 0
8 1 9.97438254462128 0.22940846101042672 8.969566764124837 0 0 0
59 1 7.456821276245747 0.46002944264836876 6.578190974366017 0 0 0
10 1 11.546602623500558 1.9283100862762437 6.552011538415837 0 0 0
107 1 12.946762646821828 1.1423452813888384 9.484065453183714 0 0 0
52 1 7.486826161970402 13.53765390932664 6.6624547103797935 -1 -1 0
22 1 -1.3154948862640827 7.129150092473895 5.899870363542186 0 0 0
54 1 -2.902608398259007 7.187190108523315 8.744308146013573 0 -1 0
67 1 -0.3536420745588642 5.448485026778597 8.321911517236334 1 0 0
80 1 1.0456784486833346 8.52305075191137 7.645980390338959 1 0 0
12 1 2.8318424471526673 5.957933246003282 6.740293383486426 0 0 0
72 1 4.3804312628708715 8.535438157797433 7.565460366878428 0 0 0
78 1 6.435355395088815 6.4065706469137345 7.1842221643686255 0 0 0
74 1 2.1981950699322894 6.229950686974 9.550303178197908 0 0 0
30 1 -4.618755195164237 7.425783605116795 5.899473072722603 1 0 0
82 1 9.636513791858627 5.861464147627288 7.539215359364865 -1 0 0
25 1 8.68691811570464 8.241710684553471 5.552887312125545 0 0 0
89 1 8.32020478480013 8.130443913368168 9.440261461101235 0 0 0
